,RowNumber,CustomerId,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
388,389,15748936,709,2,0,45,2,0.0,2,0,1,162922.65,0
389,390,15717225,544,0,0,21,10,161525.96,2,1,0,9262.77,0
390,391,15685226,712,1,0,29,7,147199.07,1,1,1,84932.4,0
391,392,15785611,752,1,1,38,3,183102.29,1,1,1,71557.12,0
392,393,15573456,648,2,1,46,9,127209.0,2,1,0,77405.95,1
393,394,15684548,556,2,1,38,8,0.0,2,0,0,417.41,1
394,395,15620505,594,2,0,24,0,97378.54,1,1,1,71405.17,0
395,396,15807432,645,1,0,37,2,136925.09,2,0,1,153400.24,0
396,397,15584766,557,0,1,33,3,54503.55,1,1,1,371.05,0
397,398,15612187,547,1,1,32,8,155726.85,1,1,0,67789.99,0
398,399,15762218,701,0,0,39,9,0.0,2,0,1,145894.9,0
399,400,15646372,616,0,0,66,1,135842.41,1,1,0,183840.51,1
400,401,15690452,605,0,1,52,1,63349.75,1,1,0,108887.44,0
401,402,15747795,593,1,0,38,4,129499.42,1,1,1,154071.27,0
402,403,15781589,751,2,1,52,8,0.0,2,0,1,179291.85,0
403,404,15732674,443,2,1,36,6,70438.01,2,0,1,56937.43,0
404,405,15642291,685,0,1,23,8,0.0,2,1,1,112239.03,0
405,406,15692761,718,0,1,36,9,0.0,1,1,0,45909.87,0
406,407,15578045,538,2,0,49,9,141434.04,1,0,0,173779.25,1
407,408,15745354,611,2,0,37,4,0.0,2,1,0,125696.26,0
408,409,15701376,668,1,1,37,10,152958.29,2,1,1,159585.61,0
409,410,15691625,537,1,0,41,3,138306.34,1,1,0,106761.47,0
410,411,15566594,709,2,1,23,10,0.0,2,0,0,129590.18,0
411,412,15760431,850,0,1,38,1,0.0,2,1,1,80006.65,0
412,413,15686302,745,2,0,31,3,124328.84,1,1,1,140451.52,0
413,414,15801559,693,1,0,41,9,181461.48,3,1,1,187929.43,1
414,415,15810432,795,2,1,35,8,0.0,2,1,0,167155.36,0
415,416,15809616,626,2,1,26,8,0.0,2,0,0,191420.71,0
416,417,15720559,487,1,0,61,5,110368.03,1,0,0,11384.45,1
417,418,15695632,556,0,0,39,9,89588.35,1,1,1,94898.1,0
418,419,15659843,643,0,0,46,6,0.0,2,0,0,106781.59,0
419,420,15615624,605,0,0,28,6,0.0,2,0,0,159508.52,0
420,421,15810418,756,1,0,60,3,115924.89,1,1,0,93524.19,1
421,422,15716186,586,0,0,38,2,0.0,2,1,0,87168.46,0
422,423,15674551,535,1,1,40,7,111756.5,1,1,0,8128.32,1
423,424,15622834,678,0,0,35,4,0.0,1,1,0,125518.32,0
424,425,15566111,596,0,1,39,9,0.0,1,1,0,48963.59,0
425,426,15784597,648,0,1,26,9,162923.85,1,1,0,98368.24,0
426,427,15652883,492,1,1,39,10,124576.65,2,1,0,148584.61,0
427,428,15806964,702,0,1,45,0,80793.58,1,1,1,27474.81,0
428,429,15576313,486,1,0,40,9,71340.09,1,1,0,76192.21,0
429,430,15806467,568,1,1,40,1,99282.63,1,0,0,134600.94,1
430,431,15597602,619,1,1,57,3,137946.39,1,1,1,72467.99,1
431,432,15743040,724,1,1,41,2,127892.57,2,0,1,199645.45,0
432,433,15705521,548,1,0,33,0,101084.36,1,1,0,42749.85,0
433,434,15595039,545,1,0,37,8,114754.08,1,1,0,136050.44,1
434,435,15799384,683,0,1,33,8,0.0,1,0,0,73564.44,0
435,436,15581197,762,0,0,51,3,99286.98,1,0,1,85578.63,0
436,437,15693737,627,1,0,30,4,79871.02,2,1,0,129826.89,0
437,438,15624623,516,0,1,35,10,104088.59,2,0,0,119666.0,0
438,439,15783501,800,0,0,38,2,168190.33,2,1,0,68052.08,0
439,440,15690134,464,1,0,42,3,85679.25,1,1,1,164104.74,0
440,441,15782735,626,0,0,35,3,0.0,1,0,0,80190.36,0
441,442,15611088,790,0,0,31,9,0.0,2,1,0,84126.75,0
442,443,15672145,534,0,0,34,7,121551.58,2,1,1,70179.0,0
443,444,15732628,745,0,1,46,2,122220.19,1,1,1,118024.1,0
444,445,15787470,553,2,1,47,3,116528.15,1,0,0,145704.19,1
445,446,15803406,748,0,0,26,1,77780.29,1,0,1,183049.41,0
446,447,15730460,722,0,1,37,2,0.0,1,0,0,120906.83,0
447,448,15644572,501,0,1,40,4,125832.2,1,1,1,100433.83,0
448,449,15694860,675,0,0,38,6,68065.8,1,0,0,138777.0,1
449,450,15658169,778,2,0,47,6,127299.34,2,1,0,124694.99,0
450,451,15794396,494,1,0,38,7,174937.64,1,1,0,40084.32,0
451,452,15785798,850,0,1,40,9,0.0,2,0,1,119232.33,0
452,453,15710825,592,2,1,31,7,110071.1,1,0,0,43921.36,0
453,454,15668444,590,2,0,44,3,139432.37,1,1,0,62222.81,0
454,455,15726631,758,0,0,39,6,127357.76,1,0,1,56577.0,0
455,456,15733797,506,0,1,36,5,0.0,2,1,0,164253.35,0
456,457,15747960,733,0,1,33,3,0.0,1,1,1,7666.73,0
457,458,15634632,711,0,1,38,3,0.0,2,1,0,68487.51,0
458,459,15707362,514,1,1,43,1,95556.31,1,0,1,199273.98,1
459,460,15662976,637,2,1,37,8,0.0,1,1,1,186062.36,0
460,461,15732778,468,1,1,29,1,111681.98,2,1,1,195711.16,0
461,462,15718443,539,0,1,39,3,0.0,2,1,0,36692.17,0
462,463,15670039,509,2,0,25,3,108738.71,2,1,0,106920.57,0
463,464,15773792,662,0,0,32,4,133950.37,1,1,1,48725.68,1
464,465,15613786,818,2,1,26,4,0.0,2,1,1,167036.94,0
465,466,15726032,608,0,1,33,9,89968.69,1,1,0,68777.26,0
466,467,15663252,850,2,0,32,9,0.0,2,1,1,18924.92,0
467,468,15593782,816,1,0,38,5,130878.75,3,1,0,71905.77,1
468,469,15633283,536,0,1,35,8,0.0,2,1,0,64833.28,0
469,470,15749167,753,0,1,35,3,0.0,2,1,1,184843.77,0
470,471,15759298,631,2,1,27,10,134169.62,1,1,1,176730.02,0
471,472,15683625,703,0,1,37,1,149762.08,1,1,0,20629.4,1
472,473,15635367,774,0,1,26,2,93844.69,1,1,0,28415.36,0
473,474,15681705,785,0,1,28,8,0.0,2,1,0,77231.27,0
474,475,15603156,571,0,0,33,1,0.0,2,1,0,102750.7,0
475,476,15591986,621,1,1,46,6,141078.37,1,0,0,34580.8,1
476,477,15798888,605,1,0,31,1,117992.59,1,1,1,183598.77,0
477,478,15809722,611,0,0,40,8,100812.33,2,1,0,147358.27,0
478,479,15677538,569,0,1,38,7,0.0,1,1,1,108469.2,0
479,480,15797736,658,0,1,29,4,80262.6,1,1,1,20612.82,0
480,481,15695585,788,2,1,34,6,156478.62,1,0,1,181196.76,0
481,482,15744398,525,0,0,23,5,0.0,2,1,0,160249.1,0
482,483,15750658,798,0,1,37,8,0.0,3,0,0,110783.28,0
483,484,15578186,486,1,1,37,9,115217.99,2,1,0,144995.33,0
484,485,15676519,615,2,1,61,9,0.0,2,1,0,150227.85,1
485,486,15637954,730,0,0,35,0,155470.55,1,1,1,53718.28,0
486,487,15758639,641,0,1,37,7,0.0,2,1,0,75248.3,0
487,488,15613772,542,0,1,39,3,135096.77,1,1,1,14353.43,1
488,489,15731744,692,0,1,30,2,0.0,2,0,1,130486.57,0
489,490,15807709,714,1,0,55,9,180075.22,1,1,1,100127.71,0
490,491,15714689,591,2,1,29,1,97541.24,1,1,1,196356.17,0
491,492,15699005,710,0,0,41,2,156067.05,1,1,1,9983.88,0
492,493,15624170,639,0,0,38,4,81550.94,2,0,1,118974.77,0
493,494,15725679,531,0,0,47,6,0.0,1,0,0,194998.34,1
494,495,15585865,673,0,0,38,2,170061.92,2,0,0,134901.34,1
495,496,15804256,765,1,1,36,8,92310.54,2,1,1,72924.56,0
496,497,15662403,622,0,0,32,6,169089.38,2,1,0,101057.95,0
497,498,15733616,806,0,1,40,5,80613.93,1,1,1,142838.64,0
498,499,15591995,757,1,1,26,8,121581.56,2,1,1,127059.04,0
499,500,15677020,570,0,0,58,8,0.0,1,0,1,116503.92,1
500,501,15727688,555,2,1,32,4,0.0,2,1,1,54405.79,0
501,502,15715941,692,0,1,54,5,0.0,2,1,1,88721.84,0
502,503,15714485,774,0,1,60,5,85891.55,1,1,0,74135.48,1
503,504,15730059,638,2,1,44,9,77637.35,2,1,1,111346.22,0
504,505,15715527,543,2,0,41,4,0.0,1,0,0,194902.16,0
505,506,15576623,584,0,1,31,5,0.0,2,1,0,31474.27,0
506,507,15805565,691,1,1,30,7,116927.89,1,1,0,21198.39,0
507,508,15677307,684,1,0,40,6,137326.65,1,1,0,186976.6,0
508,509,15773890,733,0,1,22,5,0.0,2,1,1,117202.19,0
509,510,15598883,599,2,0,37,2,0.0,2,1,1,143739.29,0
510,511,15568506,524,1,0,31,10,67238.98,2,1,1,161811.23,0
511,512,15761043,632,1,0,38,6,86569.76,2,1,0,98090.91,0
512,513,15782236,735,2,1,34,5,0.0,2,0,0,71095.41,0
513,514,15593601,734,0,1,34,6,133598.4,1,1,1,13107.24,0
514,515,15682048,605,0,0,51,3,136188.78,1,1,1,67110.59,1
515,516,15746902,793,2,1,38,9,0.0,2,1,0,88225.02,0
516,517,15752081,468,0,0,56,10,0.0,3,0,1,62256.87,1
517,518,15781307,779,1,1,37,7,120092.52,2,1,0,135925.72,0
518,519,15775912,698,0,1,48,4,101238.24,2,0,1,177815.87,1
519,520,15745417,707,0,1,58,6,89685.92,1,0,1,126471.13,0
520,521,15671256,850,0,0,35,1,211774.31,1,1,0,188574.12,1
521,522,15653547,850,0,1,56,7,131317.48,1,1,1,119175.45,0
522,523,15595766,527,2,1,37,5,93722.73,2,1,1,139093.73,0
523,524,15742358,696,1,1,32,8,101160.99,1,1,1,115916.55,0
524,525,15763274,661,0,1,48,3,120320.54,1,0,0,96463.25,0
525,526,15786063,776,0,0,31,2,0.0,2,1,1,112349.51,0
526,527,15600258,701,0,1,43,2,0.0,2,1,1,165303.79,0
527,528,15573318,610,0,1,26,8,0.0,2,1,0,166031.08,0
528,529,15653849,572,1,0,48,3,152827.99,1,1,0,38411.79,1
529,530,15694272,673,0,1,30,1,64097.75,1,1,1,77783.35,0
530,531,15736112,519,2,0,57,2,119035.35,2,1,1,29871.79,0
531,532,15749851,702,2,0,26,4,135219.57,1,0,1,59747.63,0
532,533,15663478,729,0,1,32,6,93694.42,1,1,1,79919.13,0
533,534,15592300,543,2,1,35,10,59408.63,1,1,0,76773.53,0
534,535,15567832,550,0,0,40,7,114354.95,1,1,0,54018.93,0
535,536,15776780,608,0,1,59,1,0.0,1,1,0,70649.64,1
536,537,15592846,639,1,1,35,10,128173.9,2,1,0,59093.39,0
537,538,15739803,686,2,1,34,9,0.0,2,1,0,127569.8,0
538,539,15794142,564,1,0,62,5,114931.35,3,0,1,18260.98,1
539,540,15762729,745,1,0,28,1,111071.36,1,1,0,73275.96,1
540,541,15667896,833,0,1,37,8,151226.18,2,1,1,136129.49,0
541,542,15626578,622,0,1,26,9,0.0,2,1,1,153237.59,0
542,543,15776223,597,0,0,42,4,64740.12,1,1,1,106841.12,0
543,544,15705953,721,2,1,51,0,169312.13,1,1,0,109078.35,1
544,545,15802593,504,0,0,49,7,0.0,3,0,1,87822.14,1
545,546,15615457,842,2,0,44,2,112652.08,2,1,0,126644.98,0
546,547,15708916,587,0,1,38,0,0.0,2,1,0,47414.15,0
547,548,15720187,479,1,0,30,7,143964.36,2,1,0,41879.99,0
548,549,15595440,508,0,1,49,7,122451.46,2,1,1,75808.1,0
549,550,15600651,749,0,1,24,1,0.0,3,1,1,47911.03,0
550,551,15750141,721,1,0,36,3,65253.07,2,1,0,28737.78,0
551,552,15657284,674,1,1,47,6,106901.94,1,1,1,2079.2,1
552,553,15763063,685,2,0,25,10,128509.63,1,1,0,121562.33,0
553,554,15709324,417,0,1,34,7,0.0,2,1,0,55003.79,0
554,555,15711309,574,1,1,33,3,129834.67,1,1,0,193131.42,0
555,556,15775318,590,2,0,51,3,154962.99,3,0,1,191932.27,1
556,557,15705515,587,1,1,40,5,138241.9,2,1,0,159418.1,0
557,558,15634844,598,1,1,41,3,91536.93,1,1,0,191468.78,1
558,559,15717046,741,2,1,53,3,0.0,2,1,1,38913.68,0
559,560,15571816,850,2,0,70,5,0.0,1,1,1,705.18,0
560,561,15670080,584,1,0,29,7,105204.01,1,0,1,138490.03,0
561,562,15800440,650,2,1,61,1,152968.73,1,0,1,82970.69,0
562,563,15665678,607,2,1,36,8,158261.68,1,1,1,76744.72,0
563,564,15665956,509,0,0,46,1,0.0,1,1,0,71244.59,1
564,565,15788126,689,2,0,38,6,121021.05,1,1,1,12182.15,0
565,566,15811773,543,0,1,36,4,0.0,2,1,1,141210.5,0
566,567,15651674,438,2,0,54,2,0.0,1,0,0,191763.07,1
567,568,15689614,687,2,0,63,1,137715.66,1,1,1,37938.74,0
568,569,15795564,737,1,1,31,5,121192.22,2,1,1,74890.58,0
569,570,15706647,761,0,1,31,7,0.0,3,1,1,166698.18,0
570,571,15728505,601,0,1,44,1,100486.18,2,1,1,62678.53,0
571,572,15730076,651,0,1,45,1,0.0,1,1,0,67740.08,1
572,573,15622003,745,0,1,35,9,92566.53,2,1,0,161519.77,0
573,574,15607312,648,2,0,49,10,0.0,2,1,1,159835.78,1
574,575,15644753,848,2,1,40,3,110929.96,1,1,1,30876.84,0
575,576,15653620,546,0,0,27,8,0.0,2,1,1,14858.1,0
576,577,15761986,439,2,0,32,3,138901.61,1,1,0,75685.97,0
577,578,15633922,755,0,1,30,4,123217.66,2,0,1,144183.1,0
578,579,15734674,593,0,0,41,6,0.0,1,1,0,65170.66,0
579,580,15658032,701,0,1,39,2,0.0,2,1,1,82526.92,0
580,581,15692671,701,2,1,36,8,0.0,2,1,0,169161.46,0
581,582,15737741,607,2,0,33,2,108431.87,2,0,1,109291.39,1
582,583,15576352,586,2,0,57,3,0.0,2,0,1,6057.81,0
583,584,15753719,547,1,0,30,9,72392.41,1,1,0,77077.14,0
584,585,15803689,647,1,0,51,1,119741.77,2,0,0,54954.51,1
585,586,15718057,760,0,0,51,2,100946.71,1,0,0,179614.8,1
586,587,15722010,621,2,1,53,9,170491.84,1,1,0,35588.07,1
587,588,15680998,725,0,1,44,5,0.0,1,1,1,117356.14,0
588,589,15614782,526,0,1,36,1,0.0,1,1,0,160696.72,0
589,590,15591047,519,2,0,47,6,157296.02,2,0,0,147278.43,1
590,591,15788291,713,1,0,38,7,144606.22,1,1,1,56594.36,1
591,592,15604044,700,0,1,38,8,134811.3,1,1,0,1299.75,0
592,593,15679587,666,0,0,34,9,115897.12,1,1,1,25095.03,0
593,594,15775153,630,2,1,32,4,82034.0,1,0,0,146326.45,0
594,595,15603925,779,2,0,26,4,174318.13,2,0,1,38296.21,0
595,596,15680970,611,1,0,41,2,114206.84,1,1,0,164061.6,0
596,597,15697183,685,2,1,43,9,0.0,2,1,0,107811.28,0
597,598,15567446,646,1,1,39,9,111574.41,1,1,1,30838.51,0
598,599,15637476,683,1,0,57,5,162448.69,1,0,0,9221.78,1
599,600,15714939,484,1,0,34,4,148249.54,1,0,1,33738.27,0
600,601,15683503,601,0,0,43,8,0.0,3,0,1,110916.15,1
601,602,15645569,762,2,0,26,7,123709.46,2,1,1,169654.57,0
602,603,15782569,687,0,0,72,9,0.0,1,0,1,69829.4,0
603,604,15592387,566,0,1,30,5,0.0,1,1,0,54926.51,1
604,605,15609286,702,0,1,37,10,150525.8,1,1,1,94728.49,0
605,606,15814035,601,0,1,29,9,0.0,1,1,1,80393.27,0
606,607,15661249,699,0,1,53,4,0.0,2,0,1,111307.98,0
607,608,15629117,584,0,1,28,10,0.0,2,1,0,19834.32,0
608,609,15607170,699,0,1,35,5,0.0,2,1,1,78397.24,0
609,610,15586585,698,1,0,51,2,111018.98,1,1,0,86410.28,0
610,611,15686611,495,0,1,30,10,129755.99,1,0,0,172749.65,0
611,612,15603203,650,0,0,27,6,0.0,2,1,0,1002.39,0
612,613,15619857,605,0,0,64,2,129555.7,1,1,1,13601.79,0
613,614,15805062,667,2,1,38,1,87202.38,1,1,1,77866.91,0
614,615,15660271,688,1,1,26,8,146133.39,1,1,1,175296.76,0
615,616,15745295,727,2,0,31,0,0.0,1,1,0,121751.04,1
616,617,15719352,754,2,1,39,6,170184.99,2,1,0,89593.26,0
617,618,15766575,612,1,0,62,8,140745.33,1,1,0,193437.89,1
618,619,15594594,546,2,1,42,7,139070.51,1,1,1,86945.0,0
619,620,15646161,673,2,0,37,8,0.0,2,1,1,183318.79,0
620,621,15682585,593,0,1,35,9,114193.24,1,1,0,71154.1,0
621,622,15603134,656,2,0,40,10,167878.5,1,0,1,151887.16,0
622,623,15636444,535,1,0,53,5,141616.55,2,1,1,75888.65,0
623,624,15773456,678,1,1,36,3,145747.67,2,0,1,89566.74,0
624,625,15745307,477,2,0,48,2,129120.64,1,0,1,26475.79,0
625,626,15604119,850,2,1,35,7,110349.82,1,0,0,126355.8,0
626,627,15626900,427,0,1,29,1,141325.56,1,1,1,93839.3,0
627,628,15605447,752,0,1,49,2,78653.84,1,1,0,7698.6,0
628,629,15589030,649,0,1,47,1,0.0,2,1,1,145593.85,0
629,630,15692463,799,2,0,28,3,142253.65,1,1,0,45042.56,0
630,631,15712403,589,0,0,61,1,0.0,1,1,0,61108.56,1
631,632,15811762,583,1,0,54,6,115988.86,1,1,0,57553.98,1
632,633,15718673,839,2,0,33,10,75592.43,1,1,0,62674.42,0
633,634,15724282,540,1,1,44,3,164113.04,2,1,1,12120.79,0
634,635,15738181,850,0,1,31,6,67996.23,2,0,0,50129.87,1
635,636,15633648,696,2,0,51,5,0.0,2,1,0,55022.43,0
636,637,15603323,660,2,0,33,1,0.0,2,0,0,117834.91,0
637,638,15583725,682,0,1,48,1,138778.15,1,0,1,168840.23,0
638,639,15588350,744,0,0,43,10,147832.15,1,0,1,24234.11,0
639,640,15798398,785,0,0,36,4,135438.4,1,0,0,190627.01,0
640,641,15784844,752,2,1,48,5,116060.08,1,1,0,156618.38,1
641,642,15580684,706,0,0,29,5,112564.62,1,1,0,42334.38,0
642,643,15809663,583,0,0,27,1,125406.58,1,1,1,110784.42,0
643,644,15640078,660,1,0,39,5,135134.99,1,1,0,173683.0,1
644,645,15698786,819,0,0,39,9,133102.92,1,1,0,27046.46,1
645,646,15569807,673,0,0,34,8,42157.08,1,1,0,20598.59,1
646,647,15730830,752,0,0,30,3,0.0,2,1,1,104991.28,0
647,648,15805112,578,0,1,38,7,82259.29,1,1,0,8996.97,0
648,649,15633064,438,0,0,36,4,0.0,2,1,0,64420.5,0
649,650,15703119,652,0,1,38,6,0.0,2,1,1,145700.22,0
650,651,15730447,629,0,0,49,4,0.0,2,1,1,196335.48,0
651,652,15813850,720,0,1,52,7,0.0,1,1,1,14781.12,0
652,653,15711889,668,0,1,42,3,150461.07,1,1,0,108139.23,0
653,654,15664610,459,1,1,48,4,133994.52,1,1,1,19287.06,1
654,655,15751710,729,2,1,31,8,164870.81,2,1,1,9567.39,0
655,656,15692926,498,1,1,25,8,121702.73,1,1,1,132210.49,0
656,657,15813741,549,2,1,25,6,193858.2,1,0,1,21600.11,0
657,658,15698474,601,1,0,54,1,131039.97,2,1,1,199661.5,0
658,659,15568595,544,0,1,64,9,113829.45,1,1,1,124341.49,0
659,660,15603065,751,0,0,30,6,0.0,2,1,0,15766.1,0
660,661,15592937,632,1,0,41,3,81877.38,1,1,1,33642.21,0
661,662,15699637,694,2,1,57,8,116326.07,1,1,1,117704.65,0
662,663,15667215,678,0,1,31,2,0.0,2,1,1,58803.28,0
663,664,15788659,695,0,1,46,4,0.0,2,1,1,137537.22,0
664,665,15763218,661,0,0,41,1,0.0,2,0,1,131300.68,0
665,666,15645772,661,0,1,33,9,0.0,2,1,1,84174.81,0
666,667,15725511,559,0,0,31,3,127070.73,1,0,1,160941.78,0
667,668,15575024,503,0,1,29,3,0.0,2,1,1,143954.99,0
668,669,15640825,695,2,1,46,3,122549.64,1,1,1,56297.85,0
669,670,15662397,640,0,0,42,5,176099.13,1,1,1,8404.73,0
670,671,15576368,624,1,0,48,3,122388.38,2,0,0,30020.09,0
671,672,15674991,667,0,1,42,9,0.0,2,0,1,58137.42,0
672,673,15721024,642,0,1,26,0,0.0,1,0,0,47472.68,0
673,674,15745621,640,2,0,32,6,118879.35,2,1,1,19131.71,0
674,675,15642394,529,2,1,35,5,0.0,2,1,1,187288.5,0
675,676,15754605,563,0,0,39,5,0.0,2,1,1,17603.81,0
676,677,15607040,593,2,0,38,4,88736.44,2,1,0,67020.03,0
677,678,15715142,739,1,1,45,7,102703.62,1,0,1,147802.94,1
678,679,15810978,788,2,0,70,1,0.0,2,1,1,41610.62,0
679,680,15668886,684,2,0,38,3,0.0,2,1,0,44255.65,0
680,681,15780804,482,0,1,55,5,97318.25,1,0,1,78416.14,0
681,682,15613880,591,2,1,58,5,128468.69,1,0,1,137254.55,0
682,683,15775238,651,1,0,41,4,133432.59,1,0,1,151303.48,0
683,684,15786905,749,1,0,40,8,141782.57,2,0,0,86333.63,0
684,685,15747867,583,0,1,24,9,135125.28,1,0,0,89801.9,0
685,686,15600337,661,2,1,42,2,178820.91,1,0,0,29358.57,1
686,687,15801277,715,0,0,31,2,112212.14,2,1,1,181600.72,0
687,688,15579334,769,1,0,45,5,126674.81,1,1,0,124118.71,1
688,689,15802741,625,0,0,51,7,136294.97,1,1,0,38867.46,1
689,690,15720649,641,0,0,36,5,66392.64,1,1,0,31106.67,0
690,691,15589493,716,1,1,27,1,122552.34,2,1,0,67611.36,0
691,692,15688251,767,0,1,43,1,76408.85,2,1,0,77837.63,0
692,693,15665238,745,1,1,36,8,145071.24,1,0,0,6078.46,0
693,694,15740900,589,0,1,34,6,0.0,2,1,1,177896.92,0
694,695,15681068,796,0,0,45,2,109730.22,1,1,1,123882.73,0
695,696,15748625,664,0,1,57,6,0.0,2,1,1,15304.08,0
696,697,15727299,445,2,1,62,1,64119.38,1,1,1,76569.64,1
697,698,15620204,543,1,0,57,1,106138.33,2,1,1,120657.32,1
698,699,15669516,746,2,1,36,2,0.0,2,1,1,16436.56,0
699,700,15736534,742,1,1,33,0,181656.51,1,1,1,107667.91,0
700,701,15803457,750,0,0,32,5,0.0,2,1,0,95611.47,0
701,702,15659098,669,0,1,30,7,95128.86,1,0,0,19799.26,0
702,703,15603436,594,2,0,49,2,126615.94,2,0,1,123214.74,0
703,704,15566292,574,2,1,36,1,0.0,2,0,1,71709.12,0
704,705,15808621,659,1,1,36,2,76190.48,2,1,1,149066.14,0
705,706,15580148,750,1,1,40,5,168286.81,3,1,0,20451.99,1
706,707,15776231,626,1,1,35,4,88109.81,1,1,1,32825.5,0
707,708,15773809,620,0,1,42,4,0.0,2,1,0,6232.31,0
708,709,15649423,580,0,0,35,8,0.0,2,0,1,10357.03,0
709,710,15734886,686,0,0,34,3,123971.51,2,1,0,147794.63,0
710,711,15722548,540,0,1,48,0,148116.48,1,0,0,116973.48,0
711,712,15650288,634,1,1,35,6,116269.01,1,1,0,129964.94,0
712,713,15629448,632,2,1,38,1,120599.21,1,1,0,92816.86,0
713,714,15716164,501,0,0,41,3,144260.5,1,1,0,172114.67,0
714,715,15807609,650,2,0,25,3,86605.5,3,1,0,16649.31,1
715,716,15578977,786,0,1,34,9,0.0,2,1,0,144517.19,0
716,717,15677369,554,1,0,37,4,58629.97,1,0,0,182038.6,0
717,718,15804072,701,2,0,42,5,0.0,2,0,0,24210.56,0
718,719,15696859,474,0,1,45,10,0.0,2,0,0,172175.9,0
719,720,15653780,621,0,0,43,5,0.0,1,1,1,47578.45,0
720,721,15721658,672,2,0,56,2,209767.31,2,1,1,150694.42,1
721,722,15578761,459,2,0,42,6,129634.25,2,1,1,177683.02,1
722,723,15736879,669,0,1,23,1,0.0,2,0,0,66088.83,0
723,724,15571973,776,0,0,38,2,169824.46,1,1,0,169291.7,0
724,725,15626742,694,0,1,36,3,97530.25,1,1,1,117140.41,0
725,726,15672692,787,0,0,42,10,145988.65,2,1,1,79510.37,0
726,727,15673570,580,0,1,37,9,0.0,2,0,1,77108.66,0
727,728,15767432,711,0,0,25,7,0.0,3,1,1,9679.28,0
728,729,15654238,673,0,0,40,5,137494.28,1,1,0,81753.92,0
729,730,15612525,499,0,0,57,1,0.0,1,0,0,131372.38,1
730,731,15812750,591,0,1,24,6,147360.0,1,1,1,25310.82,0
731,732,15790757,769,0,0,25,10,0.0,2,0,0,187925.75,0
732,733,15723873,657,2,1,31,3,125167.02,1,0,0,98820.39,0
733,734,15744607,738,1,1,43,9,121152.05,2,1,0,64166.7,1
734,735,15612966,545,1,0,60,7,128981.07,1,0,1,176924.21,1
735,736,15784209,497,0,1,47,6,0.0,1,1,1,90055.08,0
736,737,15794278,816,2,1,67,6,151858.98,1,1,1,72814.31,0
737,738,15766741,525,0,1,36,2,114628.4,1,0,1,168290.06,0
738,739,15661036,725,0,1,46,6,0.0,2,1,0,161767.38,0
739,740,15705639,692,0,0,28,8,95059.02,2,1,0,44420.18,0
740,741,15637414,618,0,0,24,7,128736.39,1,0,1,37147.61,0
741,742,15716835,546,0,1,24,8,156325.38,1,1,1,125381.02,0
742,743,15696231,635,0,1,29,7,105405.97,1,1,1,149853.89,0
743,744,15641675,611,0,0,49,2,88915.37,3,0,0,161435.02,1
744,745,15670755,650,0,1,60,8,0.0,2,1,1,102925.76,0
745,746,15640059,606,0,1,40,5,0.0,2,1,1,70899.27,0
746,747,15787619,844,0,1,18,2,160980.03,1,0,0,145936.28,0
747,748,15587535,450,2,0,46,5,177619.71,1,1,0,54227.06,0
748,749,15813034,727,2,1,38,2,62276.99,1,1,1,59280.79,0
749,750,15698839,460,1,1,46,4,127559.97,2,1,1,126952.5,0
750,751,15790314,649,0,1,41,0,0.0,2,0,1,130567.02,0
751,752,15634245,758,1,0,47,9,95523.16,1,1,0,73294.48,0
752,753,15677305,490,0,0,35,7,107749.03,1,1,1,3937.37,0
753,754,15661526,815,1,1,37,2,110777.26,2,1,0,2383.59,0
754,755,15685997,838,2,0,39,5,166733.92,2,1,0,14279.44,0
755,756,15660101,803,0,1,31,9,157120.86,2,1,0,141300.53,0
756,757,15637979,664,1,0,36,2,127160.78,2,1,0,78140.75,0
757,758,15815364,736,2,0,28,2,0.0,2,1,1,117431.1,0
758,759,15647099,633,0,0,37,9,156091.97,1,1,0,72008.61,0
759,760,15625944,664,0,1,58,5,98668.18,1,1,1,60887.58,0
760,761,15583212,600,0,0,43,5,134022.06,1,1,0,194764.83,0
761,762,15582741,693,0,0,35,5,124151.09,1,1,0,88705.14,1
762,763,15637876,663,1,0,36,6,77253.5,1,0,0,35817.97,1
763,764,15622750,742,1,0,21,1,114292.48,1,1,0,31520.4,0
764,765,15672056,710,1,1,43,2,140080.32,3,1,1,157908.19,1
765,766,15812351,710,2,0,27,2,135277.96,1,1,0,142200.15,0
766,767,15810864,700,0,0,82,2,0.0,2,0,1,182055.36,0
767,768,15677921,720,1,1,60,9,115920.62,2,0,0,157552.08,1
768,769,15724296,684,2,1,41,2,119782.72,2,0,0,120284.67,0
769,770,15685329,531,0,0,63,1,114715.71,1,0,1,24506.95,1
770,771,15584091,742,1,0,36,2,129748.54,2,0,0,47271.61,1
771,772,15640442,717,0,1,31,4,129722.57,1,0,0,41176.6,0
772,773,15639314,589,0,1,32,2,0.0,2,0,1,9468.64,0
773,774,15685320,767,0,1,36,3,139180.2,1,0,0,123880.19,0
774,775,15789158,636,1,1,49,6,113599.74,2,1,0,158887.09,1
775,776,15752137,648,0,1,33,7,134944.0,1,1,1,117036.38,0
776,777,15712551,622,1,0,58,7,116922.25,1,1,0,120415.61,1
777,778,15628936,692,2,1,28,9,118945.09,1,0,0,16064.25,1
